country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Jharkhand,Dhanbad,"Kalakusuma, Dhanbad - DMC","01-02-2024 11:00:00",23.811548,86.481238,NO2,NA,NA,NA
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","01-02-2024 11:00:00",23.80569,86.44268,CO,98,190,178
India,Jharkhand,Pathardih,"Mohalbani Ghat, Pathardih - DMC","01-02-2024 11:00:00",23.669880,86.411725,PM10,67,377,197
India,Jharkhand,Pathardih,"Mohalbani Ghat, Pathardih - DMC","01-02-2024 11:00:00",23.669880,86.411725,CO,56,127,82
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB","01-02-2024 11:00:00",15.888653,74.541751,CO,42,66,59
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB","01-02-2024 11:00:00",15.888653,74.541751,OZONE,19,20,20
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","01-02-2024 11:00:00",12.951913,77.539784,SO2,6,10,7
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","01-02-2024 11:00:00",12.951913,77.539784,CO,32,55,37
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","01-02-2024 11:00:00",12.9756843,77.5660749,PM10,NA,NA,NA
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","01-02-2024 11:00:00",12.9756843,77.5660749,SO2,NA,NA,NA
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","01-02-2024 11:00:00",12.7816279,77.6299145,PM2.5,20,303,91
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","01-02-2024 11:00:00",12.7816279,77.6299145,PM10,44,165,102
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","01-02-2024 11:00:00",12.7816279,77.6299145,SO2,6,8,6
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","01-02-2024 11:00:00",13.0270199,77.494094,CO,21,82,29
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","01-02-2024 11:00:00",12.921418,77.502466,PM2.5,55,301,104
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB","01-02-2024 11:00:00",12.990328,77.5431385,CO,2,130,8
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","01-02-2024 11:00:00",12.917348,77.622813,PM10,55,475,151
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","01-02-2024 11:00:00",12.917348,77.622813,SO2,7,16,9
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","01-02-2024 11:00:00",12.917348,77.622813,CO,1,131,14
India,Karnataka,Bidar,"Naubad, Bidar - KSPCB","01-02-2024 11:00:00",17.930306,77.482194,NO2,7,9,8
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","01-02-2024 11:00:00",11.55358,76.55521,OZONE,14,37,17
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","01-02-2024 11:00:00",13.428828,77.731418,NO2,8,31,13
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","01-02-2024 11:00:00",13.428828,77.731418,SO2,15,25,22
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","01-02-2024 11:00:00",13.328028,75.797056,NH3,4,6,4
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","01-02-2024 11:00:00",14.475800,75.905200,NH3,1,1,1
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB","01-02-2024 11:00:00",15.411456,75.638133,OZONE,29,65,40
India,Karnataka,Hubballi,"Deshpande Nagar, Hubballi - KSPCB","01-02-2024 11:00:00",15.351773,75.140726,PM2.5,NA,NA,NA
India,Karnataka,Hubballi,"Deshpande Nagar, Hubballi - KSPCB","01-02-2024 11:00:00",15.351773,75.140726,PM10,NA,NA,NA
India,Karnataka,Hubballi,"Deshpande Nagar, Hubballi - KSPCB","01-02-2024 11:00:00",15.351773,75.140726,OZONE,NA,NA,NA
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","01-02-2024 11:00:00",15.3714823,75.1160168,NH3,2,2,2
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","01-02-2024 11:00:00",15.3714823,75.1160168,OZONE,12,53,22
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB","01-02-2024 11:00:00",17.321993,76.822628,NH3,2,2,2
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","01-02-2024 11:00:00",17.336318,76.847397,PM10,22,90,49
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","01-02-2024 11:00:00",17.336318,76.847397,SO2,4,9,6
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB","01-02-2024 11:00:00",14.816666,74.141003,PM2.5,63,200,100
India,Karnataka,Kolar,"Tamaka Ind. Area, Kolar - KSPCB","01-02-2024 11:00:00",13.1276288,78.1570122,NH3,NA,NA,NA
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","01-02-2024 11:00:00",15.347630,76.181767,NH3,4,6,5
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","01-02-2024 11:00:00",12.415911,75.735050,NO2,3,6,4
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","01-02-2024 11:00:00",12.415911,75.735050,OZONE,27,53,39
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","01-02-2024 11:00:00",12.21041,76.37376,NH3,1,3,2
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","01-02-2024 11:00:00",13.940000,75.555917,PM10,54,82,63
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","01-02-2024 11:00:00",13.940000,75.555917,SO2,2,11,5
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB","01-02-2024 11:00:00",13.377516,77.099072,NH3,3,12,6
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB","01-02-2024 11:00:00",13.377516,77.099072,SO2,9,16,10
India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB","01-02-2024 11:00:00",13.34194444,74.74694444,PM10,34,88,56
India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB","01-02-2024 11:00:00",13.34194444,74.74694444,NO2,13,14,14
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","01-02-2024 11:00:00",16.802639,75.722694,PM2.5,26,31,30
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","01-02-2024 11:00:00",16.802639,75.722694,PM10,38,40,39
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","01-02-2024 11:00:00",16.802639,75.722694,NH3,2,2,2
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","01-02-2024 11:00:00",16.7602,77.1428,PM2.5,50,104,74
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","01-02-2024 11:00:00",10.073232,76.302765,CO,8,116,29
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","01-02-2024 11:00:00",11.875000,75.373200,SO2,5,6,5
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","01-02-2024 11:00:00",8.8787,76.6073,SO2,1,8,2
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","01-02-2024 11:00:00",8.563700,76.886500,NO2,8,10,9
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","01-02-2024 11:00:00",8.563700,76.886500,SO2,4,12,8
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","01-02-2024 11:00:00",8.5149093,76.9435879,NO2,12,14,13
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","01-02-2024 11:00:00",10.532400,76.215900,NH3,1,1,1
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","01-02-2024 11:00:00",10.532400,76.215900,SO2,NA,NA,NA
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","01-02-2024 11:00:00",10.532400,76.215900,CO,14,152,51
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","01-02-2024 11:00:00",23.210494,77.425409,CO,3,130,9
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","01-02-2024 11:00:00",23.233584,77.400574,PM10,100,215,134
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","01-02-2024 11:00:00",23.233584,77.400574,OZONE,3,127,73
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","01-02-2024 11:00:00",22.9682591,76.064118,OZONE,12,48,17
India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","01-02-2024 11:00:00",26.203442,78.193251,NO2,19,59,28
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","01-02-2024 11:00:00",26.259242,78.216432,SO2,14,23,17
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","01-02-2024 11:00:00",26.200388,78.147714,CO,3,111,30
India,"Madhya Pradesh",Gwalior,"Phool Bagh, Gwalior - Mondelez Ind. Food","01-02-2024 11:00:00",26.210536,78.171,SO2,11,14,12
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","01-02-2024 11:00:00",22.4310,75.5213,CO,50,170,109
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","01-02-2024 11:00:00",22.4310,75.5213,OZONE,8,88,26
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","01-02-2024 11:00:00",22.7524,75.8872,NO2,4,7,5
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","01-02-2024 11:00:00",22.7524,75.8872,SO2,19,26,23
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","01-02-2024 11:00:00",22.7084,75.8815,SO2,23,28,25
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","01-02-2024 11:00:00",23.163174,79.973061,PM2.5,50,150,71
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","01-02-2024 11:00:00",23.163174,79.973061,NO2,10,33,17
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","01-02-2024 11:00:00",23.142888,79.916147,PM2.5,63,250,106
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","01-02-2024 11:00:00",23.142888,79.916147,NO2,15,134,42
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","01-02-2024 11:00:00",23.142888,79.916147,SO2,3,22,10
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","01-02-2024 11:00:00",23.168606,79.932247,PM10,108,261,159
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","01-02-2024 11:00:00",23.168606,79.932247,NO2,36,95,59
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","01-02-2024 11:00:00",23.218135,79.957770,CO,28,106,53
India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","01-02-2024 11:00:00",23.50016,80.23284,NO2,20,98,47
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","01-02-2024 11:00:00",24.2613009,80.7231783,SO2,14,21,16
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","01-02-2024 11:00:00",23.108440,77.511428,CO,22,99,63
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","01-02-2024 11:00:00",22.624758,75.675238,CO,25,82,68
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","01-02-2024 11:00:00",23.331731,75.045981,PM2.5,41,156,77
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","01-02-2024 11:00:00",23.838586,78.759431,NO2,NA,NA,NA
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","01-02-2024 11:00:00",23.8640158,78.80289321,SO2,4,13,8
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","01-02-2024 11:00:00",24.58434363,80.8549414,PM10,28,71,52
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","01-02-2024 11:00:00",24.58434363,80.8549414,CO,24,46,42
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","01-02-2024 11:00:00",24.108970,82.645580,PM10,108,495,206
India,"Madhya Pradesh",Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB","01-02-2024 11:00:00","23.182719 ","75.768218 ",NH3,7,11,8
India,"Madhya Pradesh",Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB","01-02-2024 11:00:00","23.182719 ","75.768218 ",OZONE,116,140,132
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","01-02-2024 11:00:00",19.10122,74.73339,NH3,1,5,3
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","01-02-2024 11:00:00",20.719516,77.000253,CO,32,121,41
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","01-02-2024 11:00:00",20.719516,77.000253,OZONE,9,69,29
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","01-02-2024 11:00:00",20.9402359,77.7895248,PM2.5,79,128,100
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB","01-02-2024 11:00:00",20.939198,77.765701,SO2,15,33,20
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","01-02-2024 11:00:00",19.875620,75.387310,PM2.5,45,260,145
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","01-02-2024 11:00:00",19.863756,75.321188,SO2,16,52,29
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","01-02-2024 11:00:00",19.863756,75.321188,CO,12,108,43
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","01-02-2024 11:00:00",19.863756,75.321188,OZONE,13,109,23
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","01-02-2024 11:00:00",19.16485,73.23409,NH3,2,5,3
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","01-02-2024 11:00:00",19.0243902,73.0406721,CO,NA,NA,NA
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","01-02-2024 11:00:00",19.309073,73.057223,NH3,1,3,2
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","01-02-2024 11:00:00",19.309073,73.057223,SO2,9,53,21
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","01-02-2024 11:00:00",19.962900,79.298714,NO2,11,36,19
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","01-02-2024 11:00:00",20.918946,74.776388,SO2,1,23,14
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","01-02-2024 11:00:00",20.918946,74.776388,OZONE,10,68,34
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","01-02-2024 11:00:00",21.001264,75.565602,NH3,1,1,1
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","01-02-2024 11:00:00",21.001264,75.565602,CO,12,32,14
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","01-02-2024 11:00:00",19.25292,73.142019,OZONE,8,33,10
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","01-02-2024 11:00:00",16.6870449,74.2505872,NH3,1,8,3
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","01-02-2024 11:00:00",16.6870449,74.2505872,SO2,2,13,5
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","01-02-2024 11:00:00",16.7143745,74.2426398,PM2.5,150,183,162
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","01-02-2024 11:00:00",16.7143745,74.2426398,CO,5,50,23
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","01-02-2024 11:00:00",18.39963,76.57452,PM2.5,94,194,128
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","01-02-2024 11:00:00",18.39963,76.57452,NO2,9,131,40
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","01-02-2024 11:00:00",18.39963,76.57452,CO,19,103,28
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","01-02-2024 11:00:00",18.1023399,73.4783687,NO2,21,220,54
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","01-02-2024 11:00:00",18.1023399,73.4783687,CO,2,51,26
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","01-02-2024 11:00:00",20.555712,74.529236,CO,25,46,33
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","01-02-2024 11:00:00",20.555712,74.529236,OZONE,16,48,26
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","01-02-2024 11:00:00",19.296481,72.840923,PM2.5,66,130,88
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","01-02-2024 11:00:00",19.23241,72.86895,NO2,27,90,46
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","01-02-2024 11:00:00",19.23241,72.86895,OZONE,4,57,7
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","01-02-2024 11:00:00",19.2243333,72.8658113,PM10,46,150,76
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","01-02-2024 11:00:00",18.9767,72.8380,PM10,68,136,88
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","01-02-2024 11:00:00",18.9767,72.8380,SO2,1,13,4
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","01-02-2024 11:00:00",19.11074,72.86084,PM10,120,143,131
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","01-02-2024 11:00:00",19.10078,72.87462,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","01-02-2024 11:00:00",19.10078,72.87462,SO2,23,27,25
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","01-02-2024 11:00:00",18.910000,72.820000,PM2.5,51,138,68
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","01-02-2024 11:00:00",18.910000,72.820000,SO2,6,8,7
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","01-02-2024 11:00:00",18.910000,72.820000,CO,11,20,14
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","01-02-2024 11:00:00",19.083694,72.920967,PM2.5,55,194,91
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","01-02-2024 11:00:00",19.083694,72.920967,NH3,1,1,1
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","01-02-2024 11:00:00",19.083694,72.920967,CO,6,46,25
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","01-02-2024 11:00:00",19.215859,72.831718,PM10,68,105,88
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","01-02-2024 11:00:00",19.215859,72.831718,SO2,3,16,8
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","01-02-2024 11:00:00",19.215859,72.831718,CO,14,53,28
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","01-02-2024 11:00:00",19.0632143,72.8456324,NO2,9,52,29
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","01-02-2024 11:00:00",19.1653323,72.922099,CO,82,143,109
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","01-02-2024 11:00:00",19.0863,72.8888,OZONE,28,60,30
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","01-02-2024 11:00:00",19.19709,72.82204,PM2.5,4,30,10
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","01-02-2024 11:00:00",19.19709,72.82204,NO2,15,19,16
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","01-02-2024 11:00:00",19.19709,72.82204,NH3,1,1,1
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","01-02-2024 11:00:00",19.1878657,72.8304069,CO,18,78,30
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","01-02-2024 11:00:00",19.137500,72.915056,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","01-02-2024 11:00:00",19.137500,72.915056,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","01-02-2024 11:00:00",19.000084,72.856730,PM2.5,68,185,108
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","01-02-2024 11:00:00",19.000084,72.856730,NH3,5,14,10
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","01-02-2024 11:00:00",19.000084,72.856730,CO,28,68,46
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","01-02-2024 11:00:00",19.047000,72.874600,PM10,68,121,94
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB","01-02-2024 11:00:00",19.383200,72.820400,SO2,15,16,16
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","01-02-2024 11:00:00",19.10861,72.83622,PM10,63,103,77
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","01-02-2024 11:00:00",19.10861,72.83622,OZONE,6,21,7
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","01-02-2024 11:00:00",21.121801,79.04952,PM10,120,211,148
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","01-02-2024 11:00:00",21.152875,79.0517531,PM10,115,185,140
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","01-02-2024 11:00:00",21.152875,79.0517531,CO,19,130,41
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","01-02-2024 11:00:00",21.152875,79.0517531,OZONE,2,83,14
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","01-02-2024 11:00:00",21.143383,79.048912,OZONE,3,111,17
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","01-02-2024 11:00:00",20.0073285,73.7762427,PM2.5,29,270,91
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","01-02-2024 11:00:00",20.0073285,73.7762427,NO2,2,4,3
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","01-02-2024 11:00:00",19.9591346,73.7788008,SO2,19,27,22
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","01-02-2024 11:00:00",19.9591346,73.7788008,CO,38,88,55
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","01-02-2024 11:00:00",19.090337,73.014232,PM2.5,55,469,196
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","01-02-2024 11:00:00",19.1135051,73.008978,PM10,NA,NA,NA
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","01-02-2024 11:00:00",19.1135051,73.008978,NO2,37,42,38
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","01-02-2024 11:00:00",19.1135051,73.008978,SO2,26,26,26
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","01-02-2024 11:00:00",19.008751,73.016620,PM2.5,38,186,87
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","01-02-2024 11:00:00",19.008751,73.016620,CO,41,84,77
India,Maharashtra,"Navi Mumbai","Sector-19A Nerul, Navi Mumbai - IITM","01-02-2024 11:00:00",19.044,73.0325,PM10,62,383,227
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","01-02-2024 11:00:00",19.02579,73.10297,NH3,9,21,13
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","01-02-2024 11:00:00",19.02579,73.10297,SO2,2,54,16
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","01-02-2024 11:00:00",19.0630,73.1209,NH3,3,14,8
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","01-02-2024 11:00:00",19.0630,73.1209,OZONE,1,153,6
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","01-02-2024 11:00:00",19.265594,76.761463,NO2,10,106,30
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","01-02-2024 11:00:00",19.265594,76.761463,NH3,2,4,3
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","01-02-2024 11:00:00",19.265594,76.761463,OZONE,22,115,62
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","01-02-2024 11:00:00",18.63673,73.82487,NO2,15,80,45
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","01-02-2024 11:00:00",18.63673,73.82487,SO2,4,18,10
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","01-02-2024 11:00:00",18.59051,73.77946,NO2,49,110,80
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","01-02-2024 11:00:00",18.59051,73.77946,NH3,7,16,11
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","01-02-2024 11:00:00",18.59051,73.77946,SO2,4,21,10
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","01-02-2024 11:00:00",18.59051,73.77946,OZONE,5,161,23
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","01-02-2024 11:00:00",18.616318,73.765797,NO2,47,116,76
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","01-02-2024 11:00:00",18.616318,73.765797,NH3,5,23,9
India,Maharashtra,Pune,"Alandi, Pune - IITM","01-02-2024 11:00:00",18.675076,73.892743,OZONE,1,37,5
India,Maharashtra,Pune,"Bhosari, Pune - IITM","01-02-2024 11:00:00",18.640051,73.848956,PM10,80,155,110
India,Maharashtra,Pune,"Bhosari, Pune - IITM","01-02-2024 11:00:00",18.640051,73.848956,OZONE,1,22,5
India,Maharashtra,Pune,"Karve Road, Pune - MPCB","01-02-2024 11:00:00",18.5011743,73.8165527,PM10,129,129,129
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","01-02-2024 11:00:00",18.573040,73.927715,NO2,6,47,21
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","01-02-2024 11:00:00",18.530085,73.849598,NO2,89,211,155
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","01-02-2024 11:00:00",18.530085,73.849598,CO,47,114,98
